province_code,district_code,commune_code,commune_kh,commune_en
15,1504,150404,ព្រងិល,Prongil
15,1504,150405,រកាត,Rokat
15,1504,150406,សន្ទ្រែ,Santreae
15,1504,150407,សំរោង,Samraong
15,1505,150501,ចំរើនផល,Chamraeun Phal
15,1505,150503,លលកស,Lolok Sa
15,1505,150504,ផ្ទះព្រៃ,Phteah Prey
15,1505,150505,ព្រៃញី,Prey Nhi
15,1505,150506,រលាប,Roleab
15,1505,150507,ស្វាយអាត់,Svay At
15,1505,150508,បន្ទាយដី,Banteay Dei
15,1506,150601,អូរសោម,Ou Saom
15,1506,150602,ក្រពើពីរ,Krapeu Pir
15,1506,150603,អន្លង់រាប,Anlung Reab
15,1506,150604,ប្រម៉ោយ,Pramaoy
15,1506,150605,ថ្មដា,Thma Da
15,1507,150701,តាលោ,Ta Lou
15,1507,150702,ផ្ទះរុង,Phteah Rung
16,1601,160101,ម៉ាលិក,Malik
16,1601,160103,ញ៉ាង,Nhang
16,1601,160104,តាឡាវ,Ta Lav
16,1602,160201,កាចាញ,Kachanh
16,1602,160202,ឡាបានសៀក,Labansiek
16,1602,160203,យក្ខឡោម,Yeak Laom
16,1602,160204,បឹងកន្សែង,Boeng Kansaeng
16,1603,160301,កក់,Kak
16,1603,160302,កិះចុង,Keh Chong
16,1603,160303,ឡាមីញ,La Minh
16,1603,160304,លុងឃុង,Lung Khung
16,1603,160305,ស៊ើង,Seung
16,1603,160306,ទីងចាក់,Ting Chak
16,1604,160401,សិរីមង្គល,Serei Mangkul
16,1604,160402,ស្រែអង្គ្រង,Srae Angkrong
16,1604,160403,តាអង,Ta Ang
16,1604,160404,តឺន,Teun
16,1604,160405,ត្រពាំងច្រេស,Trapeang Chres
16,1604,160406,ត្រពាំងក្រហម,Trapeang Kraham
16,1605,160501,ជ័យឧត្ដម,Chey Otdam
16,1605,160502,កាឡែង,Ka Laeng
16,1605,160503,ល្បាំង១,Lbang Muoy
16,1605,160504,ល្បាំង២,Lbang Pir
16,1605,160505,បាតាង,Ba Tang
16,1605,160506,សេដា,Seda
16,1606,160601,ចាអ៊ុង,Cha Ung
16,1606,160602,ប៉ូយ,Pouy
16,1606,160603,ឯកភាព,Aekakpheap
16,1606,160604,កាឡៃ,Kalai
16,1606,160605,អូរជុំ,Ou Chum
16,1606,160606,សាមគ្គី,Sammeakki
16,1606,160607,ល្អក់,L'ak
16,1607,160701,បរខាំ,Bar Kham
16,1607,160702,លំជ័រ,Lum Choar
16,1607,160703,ប៉ក់ញ៉ៃ,Pak Nhai
16,1607,160704,ប៉ាតេ,Pa Te
16,1607,160705,សេសាន,Sesan
16,1607,160706,សោមធំ,Saom Thum
16,1607,160707,យ៉ាទុង,Ya Tung
16,1608,160801,តាវែងលើ,Ta Veaeng Leu
16,1608,160802,តាវែងក្រោម,Ta Veaeng Kraom
16,1609,160901,ប៉ុង,Pong
16,1609,160903,ហាត់ប៉ក់,Hat Pak
16,1609,160904,កាចូន,Ka Choun
16,1609,160905,កោះប៉ង់,Kaoh Pang
16,1609,160906,កោះពាក្យ,Kaoh Peak
16,1609,160907,កុកឡាក់,Kok Lak
16,1609,160908,ប៉ាកាឡាន់,Pa Kalan
16,1609,160909,ភ្នំកុក,Phnum Kok
16,1609,160910,វើនសៃ,Veun Sai
17,1701,170101,ចារឈូក,Char Chhuk
17,1701,170102,ដូនពេង,Doun Paeng
17,1701,170103,គោកដូង,Kouk Doung
17,1701,170104,គោល,Koul
17,1701,170105,នគរភាស,Nokor Pheas
17,1701,170106,ស្រែខ្វាវ,Srae Khvav
17,1701,170107,តាសោម,Ta Saom
17,1702,170201,ជប់តាត្រាវ,Chub Ta Trav
17,1702,170202,លាងដៃ,Leang Dai
17,1702,170203,ពាក់ស្នែង,Peak Snaeng
17,1702,170204,ស្វាយចេក,Svay Chek
17,1703,170301,ខ្នារសណ្ដាយ,Khnar Sanday
17,1703,170302,ឃុនរាម,Khun Ream
17,1703,170303,ព្រះដាក់,Preah Dak
17,1703,170304,រំចេក,Rumchek
17,1703,170306,ត្បែង,Tbaeng
17,1704,170401,អន្លង់សំណរ,Anlung Samnar
17,1704,170402,ជីក្រែង,Chi Kraeng
17,1704,170403,កំពង់ក្ដី,Kampong Kdei
17,1704,170404,ខ្វាវ,Khvav
17,1704,170405,គោកធ្លកក្រោម,Kouk Thlok Kraom
17,1704,170406,គោកធ្លកលើ,Kouk Thlok Leu
17,1704,170407,ល្វែងឫស្សី,Lveaeng Ruessei
17,1704,170408,ពង្រក្រោម,Pungro Kraom
17,1704,170409,ពង្រលើ,Pongro Leu
17,1704,170410,ឫស្សីលក,Ruessei Lok
17,1704,170411,សង្វើយ,Sangvaeuy
17,1704,170412,ស្ពានត្នោត,Spean Tnaot
17,1706,170601,ចន្លាសដៃ,Chanleas Dai
17,1706,170602,កំពង់ថ្កូវ,Kampong Thkouv
17,1706,170603,ក្រឡាញ់,Kralanh
17,1706,170604,ក្រូចគរ,Krouch Kor
17,1706,170605,រោងគោ,Roung Kou
17,1706,170606,សំបួរ,Sambuor
17,1706,170607,សែនសុខ,Saen Sokh
17,1706,170608,ស្នួល,Snuol
17,1706,170609,ស្រណាល,Sranal
17,1706,170610,តាអាន,Ta An
17,1707,170701,សសរស្ដម្ភ,Sasar Sdam
17,1707,170702,ដូនកែវ,Doun Kaev
17,1707,170703,ក្ដីរុន,Kdei Run
17,1707,170704,កែវពណ៌,Kaev Poar
17,1707,170705,ខ្នាត,Khnat
17,1707,170707,ល្វា,Lvea
17,1707,170708,មុខប៉ែន,Mukh Paen
17,1707,170709,ពោធិ៍ទ្រាយ,Pou Treay
17,1707,170710,ពួក,Puok
17,1707,170711,ព្រៃជ្រូក,Prey Chruk
17,1707,170712,រើល,Reul
17,1707,170713,សំរោងយា,Samraong Yea
17,1707,170715,ត្រីញ័រ,Trei Nhoar
17,1707,170716,យាង,Yeang
17,1709,170902,បាគង,Bakong
17,1709,170904,កំពង់ភ្លុក,Kampong Phluk
17,1709,170905,កន្ទ្រាំង,Kantreang
17,1709,170906,កណ្ដែក,Kandaek
17,1709,170907,មានជ័យ,Mean Chey
17,1709,170908,រលួស,Roluos
17,1709,170909,ត្រពាំងធំ,Trapeang Thum
17,1709,170910,អំពិល,Ampil
17,1710,171001,ស្លក្រាម,Sla Kram
17,1710,171002,ស្វាយដង្គំ,Svay Dankum
17,1710,171003,គោកចក,Kouk Chak
17,1710,171004,សាលាកំរើក,Sala Kamraeuk
17,1710,171005,នគរធំ,Nokor Thum
17,1710,171006,ជ្រាវ,Chreav
17,1710,171007,ចុងឃ្នៀស,Chong Khnies
17,1710,171008,សំបួរ,Sngkat Sambuor
17,1710,171009,សៀមរាប,Siem Reab
17,1710,171010,ស្រង៉ែ,Srangae
17,1710,171012,ក្របីរៀល,Krabei Riel
17,1710,171013,ទឹកវិល,Tuek Vil
17,1711,171101,ចាន់ស,Chan Sa
17,1711,171102,ដំដែក,Dam Daek
17,1711,171103,ដានរុន,Dan Run
17,1711,171104,កំពង់ឃ្លាំង,Kampong Khleang
17,1711,171105,កៀនសង្កែ,Kien Sangkae
17,1711,171106,ខ្ចាស់,Khchas
17,1711,171107,ខ្នារពោធិ៍,Khnar Pou
17,1711,171108,ពពេល,Popel
17,1711,171109,សំរោង,Samraong
17,1711,171110,តាយ៉ែក,Ta Yaek
17,1712,171201,ជ្រោយនាងងួន,Chrouy Neang Nguon
17,1712,171202,ក្លាំងហាយ,Klang Hay
17,1712,171203,ត្រាំសសរ,Tram Sasar
17,1712,171204,មោង,Moung
17,1712,171205,ប្រីយ៍,Prei
17,1712,171206,ស្លែងស្ពាន,Slaeng Spean
17,1713,171301,បឹងមាលា,Boeng Mealea
17,1713,171302,កន្ទួត,Kantuot
17,1713,171303,ខ្នងភ្នំ,Khnang Phnum
17,1713,171304,ស្វាយលើ,Svay Leu
17,1713,171305,តាសៀម,Ta Siem
17,1714,171401,ប្រាសាទ,Prasat
17,1714,171402,ល្វាក្រាំង,Lvea Krang
17,1714,171403,ស្រែណូយ,Srae Nouy
17,1714,171404,ស្វាយ ស,Svay Sa
17,1714,171405,វ៉ារិន,Varin
17,1715,171501,រុនតាឯក,Run Ta Aek
17,1715,171502,បល្ល័ង្ក,Ballang
18,1801,180101,លេខ១,Lekh Muoy
18,1801,180102,លេខ២,Lekh Pir
18,1801,180103,លេខ៣,Lekh Bei
18,1801,180104,លេខ៤,Lekh Buon
18,1802,180201,អណ្ដូងថ្ម,Andoung Thma
18,1802,180204,ជើងគោ,Cheung Kou
18,1802,180207,ព្រៃនប់,Prey Nob
18,1802,180209,សាមគ្គី,Sameakki
18,1802,180210,សំរុង,Samrong
18,1802,180211,ទឹកល្អក់,Tuek Lak
18,1802,180212,ទឹកថ្លា,Tuek Thla
18,1802,180213,ទួលទទឹង,Tuol Totueng
18,1802,180214,វាលរេញ,Veal Renh
18,1802,180215,តានៃ,Ta Ney
18,1803,180301,កំពេញ,Kampenh
18,1803,180302,អូរត្រេះ,Ou Treh
18,1803,180303,ទំនប់រលក,Tumnob Rolok
18,1803,180304,កែវផុស,Kaev Phos
18,1804,180401,ចំការហ្លួង,Chamkar Luong
18,1804,180402,កំពង់សីលា,Kampong Seila
18,1804,180403,អូរបាក់រទេះ,Ou Bak Roteh
18,1804,180404,ស្ទឹងឆាយ,Stueng Chhay
18,1805,180501,កោះរ៉ុង,Kaoh Rung
18,1805,180502,កោះរ៉ុងសន្លឹម,Koah Rung Sonlem
18,1806,180601,បឹងតាព្រហ្ម,Boeng Ta Prum
18,1806,180602,បិតត្រាង,Bet Trang
18,1806,180603,អូរជ្រៅ,Ou Chrov
18,1806,180604,អូរឧកញ៉ាហេង,Ou Oknha Heng
18,1806,180605,រាម,Ream
19,1901,190101,កំភុន,Kamphun
19,1901,190102,ក្បាលរមាស,Kbal Romeas
19,1901,190103,ភ្លុក,Phluk
19,1901,190104,សាមឃួយ,Samkhuoy
19,1901,190105,ស្ដៅ,Sdau
19,1901,190106,ស្រែគរ,Srae Kor
19,1901,190107,តាឡាត,Ta Lat
19,1902,190201,កោះព្រះ,Kaoh Preah
19,1902,190202,កោះសំពាយ,Kaoh Sampeay
19,1902,190203,កោះស្រឡាយ,Kaoh Sralay
19,1902,190204,អូរម្រះ,Ou Mreah
19,1902,190205,អូរឫស្សីកណ្ដាល,Ou Ruessei Kandal
19,1902,190206,សៀមបូក,Siem Bouk
19,1902,190207,ស្រែក្រសាំង,Srae Krasang
19,1903,190301,ព្រែកមាស,Preaek Meas
19,1903,190302,សេកុង,Sekong
19,1903,190303,សន្ដិភាព,Santepheap
19,1903,190304,ស្រែសំបូរ,Srae Sambour
19,1903,190305,ថ្មកែវ,Tma Kaev
19,1904,190401,ស្ទឹងត្រែង,Stueng Traeng
19,1904,190402,ស្រះឫស្សី,Srah Ruessei
19,1904,190403,ព្រះបាទ,Preah Bat
19,1904,190404,សាមគ្គី,Sameakki
19,1905,190501,អន្លង់ភេ,Anlung Phe
19,1905,190502,ចំការលើ,Chamkar Leu
19,1905,190503,កាំងចាម,Kang Cham
19,1905,190505,អន្លង់ជ្រៃ,Anlung Chrey
19,1905,190506,អូររ៉ៃ,Ou Rai
19,1905,190509,សំអាង,Sam Ang
19,1905,190510,ស្រែឫស្សី,Srae Ruessei
19,1905,190511,ថាឡាបរិវ៉ាត់,Thala Barivat
19,1906,190601,អូរស្វាយ,Ou Svay
19,1906,190602,កោះស្នែង,Kaoh Snaeng
19,1906,190603,ព្រះរំកិល,Preah Rumkel
20,2001,200103,ចន្ទ្រា,Chantrea
20,2001,200104,ច្រេស,Chres
20,2001,200105,មេ សរថ្ងក,Me Sar Thngak
20,2001,200108,ព្រៃគគីរ,Prey Kokir
20,2001,200109,សំរោង,Samraong
20,2001,200110,ទួលស្ដី,Tuol Sdei
20,2002,200201,បន្ទាយក្រាំង,Banteay Krang
20,2002,200202,ញរ,Nhor
20,2002,200203,ខ្សែត្រ,Khsaet
20,2002,200204,ព្រះពន្លា,Preah Punlea
20,2002,200205,ព្រៃធំ,Prey Thum
20,2002,200206,រាជមន្ទីរ,Reach Monti
20,2002,200207,សំឡី,Samlei
20,2002,200208,សំយ៉ោង,Samyaong
20,2002,200209,ស្វាយតាយាន,Svay Ta Yean
20,2002,200211,ថ្មី,Thmei
20,2002,200212,ត្នោត,Tnaot
20,2003,200301,បុសមន,Bos Mon
20,2003,200302,ធ្មា,Thmea
20,2003,200303,កំពង់ចក,Kampong Chak
20,2003,200304,ជ្រុងពពេល,Chrung Popel
20,2003,200305,កំពង់អំពិល,Kampong Ampil
20,2003,200306,ម៉ឺនជ័យ,Meun Chey
20,2003,200307,ពងទឹក,Pong Tuek
20,2003,200308,សង្កែ,Sangkae
20,2003,200309,ស្វាយចេក,Svay Chek
20,2003,200310,ថ្នាធ្នង់,Thna Thnung
20,2004,200401,អំពិល,Ampil
20,2004,200402,អណ្ដូងពោធិ៍,Andoung Pou
20,2004,200403,អណ្ដូងត្របែក,Andoung Trabaek
20,2004,200404,អង្គប្រស្រែ,Ang Prasrae
20,2004,200405,ចន្ដ្រី,Chantrei
20,2004,200406,ជ្រៃធំ,Chrey Thum
20,2004,200407,ដូង,Doung
20,2004,200408,កំពង់ត្រាច,Kampong Trach
20,2004,200409,គគីរ,Kokir
20,2004,200410,ក្រសាំង,Krasang
20,2004,200411,មុខដា,Mukh Da
20,2004,200412,ម្រាម,Mream
20,2004,200413,សំបួរ,Sambuor
20,2004,200414,សម្បត្ដិមានជ័យ,Sambat Mean Chey
20,2004,200415,ត្រពាំងស្ដៅ,Trapeang Sdau
20,2004,200416,ត្រស់,Tras
20,2005,200501,អង្គតាសូ,Ang Ta Sou
20,2005,200502,បាសាក់,Basak
20,2005,200503,ចំបក់,Chambak
20,2005,200504,កំពង់ចំឡង,Kampong Chamlang
20,2005,200505,តាសួស,Ta Suos
20,2005,200507,ឈើទាល,Chheu Teal
20,2005,200508,ដូនស,Doun Sa
20,2005,200509,គោកព្រីង,Kouk Pring
20,2005,200510,ក្រោលគោ,Kraol Kou
20,2005,200511,គ្រួស,Kruos
20,2005,200512,ពោធិរាជ,Pou Reach
20,2005,200513,ស្វាយអង្គ,Svay Ang
20,2005,200514,ស្វាយជ្រំ,Svay Chrum
20,2005,200515,ស្វាយធំ,Svay Thum
20,2005,200516,ស្វាយយា,Svay Yea
20,2005,200517,ធ្លក,Thlok
20,2006,200601,ស្វាយរៀង,Svay Rieng
20,2006,200602,ព្រៃឆ្លាក់,Prey Chhlak
20,2006,200603,គយត្របែក,Koy Trabaek
20,2006,200604,ពោធិ៍តាហោ,Pou Ta Hao
20,2006,200605,ចេក,Chek
20,2006,200606,ស្វាយតឿ,Svay Toea
20,2006,200607,សង្ឃរ័,Sangkhoar
20,2007,200702,គគីសោម,Koki Saom
20,2007,200703,កណ្ដៀងរាយ,Kandieng Reay
20,2007,200704,មនោរម្យ,Meaknourum
20,2007,200705,ពពែត,Popeaet
20,2007,200706,ព្រៃតាអី,Prey Ta Ei
20,2007,200707,ប្រសូត្រ,Prasout
20,2007,200708,រមាំងថ្កោល,Romeang Thkaol
20,2007,200709,សំបួរ,Sambuor
20,2007,200711,ស្វាយរំពារ,Svay Rumpear
20,2008,200801,បាទី,Bati
20,2008,200802,បាវិត,Bavet
20,2008,200803,ច្រកម្ទេស,Chrak Mtes
20,2008,200804,ប្រាសាទ,Prasat
20,2008,200805,ព្រៃអង្គុញ,Prey Angkunh
21,2101,210101,អង្គរបូរី,Angkor Borei
21,2101,210102,បាស្រែ,Ba Srae
21,2101,210103,គោកធ្លក,Kouk Thlok
21,2101,210104,ពន្លៃ,Punley
21,2101,210105,ព្រែកផ្ទោល,Preaek Phtoul
21,2101,210106,ព្រៃផ្គាំ,Prey Phkoam
21,2102,210201,ចំបក់,Chambak
21,2102,210202,ចំប៉ី,Champei
21,2102,210203,ដូង,Doung
21,2102,210204,កណ្ដឹង,Kandoeng
21,2102,210205,កុមាររាជា,Komar Reachea
21,2102,210206,ក្រាំងលាវ,Krang Leav
21,2102,210207,ក្រាំងធ្នង់,Krang Thnung
21,2102,210208,លំពង់,Lumpung
21,2102,210209,ពារាម,Pea Ream
21,2102,210210,ពត់សរ,Put Sar
21,2102,210211,សូរភី,Souphi
21,2102,210212,តាំងដូង,Tang Doung
21,2102,210213,ត្នោត,Tnaot
21,2102,210214,ត្រពាំងក្រសាំង,Trapeang Krasang
21,2102,210215,ត្រពាំងសាប,Trapeang Sab
21,2103,210301,បូរីជលសារ,Borei Chulsar
21,2103,210302,ជ័យជោគ,Chey Chouk
21,2103,210303,ដូងខ្ពស់,Doung Khpous
21,2103,210304,កំពង់ក្រសាំង,Kampong Krasang
21,2103,210305,គោកពោធិ៍,Kouk Pou
21,2104,210401,អង្គប្រាសាទ,Ang Prasat
21,2104,210402,ព្រះបាទជាន់ជុំ,Preah Bat Choan Chum
21,2104,210403,កំណប់,Kamnab
21,2104,210404,កំពែង,Kampeaeng
21,2104,210405,គីរីចុងកោះ,Kiri Chong Kaoh
21,2104,210406,គោកព្រេច,Kouk Prech
21,2104,210407,ភ្នំដិន,Phnum Den
21,2104,210408,ព្រៃអំពក,Prey Ampok
21,2104,210409,ព្រៃរំដេង,Prey Rumdeng
21,2104,210410,រាមអណ្ដើក,Ream Andaeuk
21,2104,210411,សោម,Saom
21,2104,210412,តាអូរ,Ta Ou
21,2105,210501,ក្រពុំឈូក,Krapum Chhuk
21,2105,210502,ពេជសារ,Pech Sar
21,2105,210503,ព្រៃខ្លា,Prey Khla
21,2105,210504,ព្រៃយុថ្កា,Prey Yuthka
21,2105,210505,រមេញ,Romenh
21,2105,210506,ធ្លាប្រជុំ,Thlea Prachum
21,2106,210601,អង្កាញ់,Angkanh
21,2106,210602,បានកាម,Ban Kam
21,2106,210603,ចំប៉ា,Champa
21,2106,210604,ចារ,Char
21,2106,210605,កំពែង,Kampeaeng
21,2106,210606,កំពង់រាប,Kampong Reab
21,2106,210607,ក្ដាញ់,Kdanh
21,2106,210608,ពោធិ៍រំចាក,Pou Rumchak
21,2106,210609,ព្រៃកប្បាស,Prey Kabbas
21,2106,210610,ព្រៃល្វា,Prey Lvea
21,2106,210611,ព្រៃផ្ដៅ,Prey Phdau
21,2106,210612,ស្នោ,Snao
21,2106,210613,តាំងយ៉ាប,Tang Yab
21,2107,210701,បឹងត្រាញ់ខាងជើង,Boeng Tranh Khang Cheung
21,2107,210702,បឹងត្រាញ់ខាងត្បូង,Boeng Tranh Khang Tboung
21,2107,210703,ជើងគួន,Cheung Kuon
21,2107,210704,ជំរះពេន,Chumreah Pen
21,2107,210705,ខ្វាវ,Khvav
21,2107,210706,លំចង់,Lumchang
21,2107,210707,រវៀង,Rovieng
21,2107,210708,សំរោង,Samraong
21,2107,210709,សឹង្ហ,Soeng
21,2107,210710,ស្លា,Sla
21,2107,210711,ទ្រា,Trea
21,2108,210801,បារាយណ៍,Baray
21,2108,210802,រកាក្នុង,Roka Knong
21,2108,210803,រកាក្រៅ,Roka Krau
21,2109,210901,អង្គតាសោម,Ang Ta Saom
21,2109,210902,ជាងទង,Cheang Tong
21,2109,210903,គុស,Kus
21,2109,210904,លាយបូរ,Leay Bour
21,2109,210905,ញ៉ែងញ៉ង,Nhaeng Nhang
21,2109,210906,អូរសារាយ,Ou Saray
21,2109,210907,ត្រពាំងក្រញូង,Trapeang Kranhung
21,2109,210908,ឧត្ដមសុរិយា,Otdam Soriya
21,2109,210909,ពពេល,Popel
21,2109,210910,សំរោង,Samraong
21,2109,210911,ស្រែរនោង,Srae Ronoung
21,2109,210912,តាភេម,Ta Phem
21,2109,210913,ត្រាំកក់,Tram Kak
21,2109,210914,ត្រពាំងធំខាងជើង,Trapeang Thum Khang Cheung
21,2109,210915,ត្រពាំងធំខាងត្បូង,Trapeang Thum Khang Tboung
21,2110,211001,អង្កាញ់,Angkanh
21,2110,211002,អង្គខ្នុរ,Angk Khnor
21,2110,211003,ជីខ្មា,Chi Khma
21,2110,211004,ខ្វាវ,Khvav
21,2110,211005,ប្រាំបីមុំ,Prambei Mum
21,2110,211006,អង្គកែវ,Ang Kaev
21,2110,211007,ព្រៃស្លឹក,Prey Sloek
21,2110,211008,រនាម,Roneam
21,2110,211009,សំបួរ,Sambuor
21,2110,211010,សន្លុង,Sanlung
21,2110,211011,ស្មោង,Smaong
21,2110,211012,ស្រង៉ែ,Srangae
21,2110,211013,ធ្លក,Thlok
21,2110,211014,ត្រឡាច,Tralach
22,2201,220101,អន្លង់វែង,Anlung Veaeng
22,2201,220103,ត្រពាំងតាវ,Trapeang Tav
22,2201,220104,ត្រពាំងប្រីយ៍,Trapeang Prei
22,2201,220105,ថ្លាត,Thlat
22,2201,220106,លំទង,Lumtong
22,2202,220201,អំពិល,Ampil
22,2202,220202,បេង,Beng
22,2202,220203,គោកខ្ពស់,Kouk Khpuos
22,2202,220204,គោកមន,Kouk Mon
22,2203,220301,ជើងទៀន,Cheung Tien
22,2203,220302,ចុងកាល់,Chong Kal
22,2203,220303,ក្រសាំង,Krasang
22,2203,220304,ពង្រ,Pongro
22,2204,220401,បន្សាយរាក់,Bansay Reak
22,2204,220402,បុស្បូវ,Bos Sbouv
22,2204,220403,កូនក្រៀល,Koun Kriel
22,2204,220404,សំរោង,Samraong
22,2204,220405,អូរស្មាច់,Ou Smach
22,2205,220501,បាក់អន្លូង,Bak Anlung
22,2205,220502,ផ្អាវ,Ph'av
22,2205,220503,អូរស្វាយ,Ou Svay
22,2205,220504,ព្រះប្រឡាយ,Preah Pralay
22,2205,220505,ទំនប់ដាច់,Tumnub Dach
22,2205,220506,ត្រពាំងប្រាសាទ,Trapeang Prasat
23,2301,230101,អង្កោល,Angkaol
23,2301,230103,ពងទឹក,Pong Tuek
23,2302,230201,កែប,Kaeb
23,2302,230202,ព្រៃធំ,Prey Thum
23,2302,230203,អូរក្រសារ,Ou Krasar
24,2401,240101,ប៉ៃលិន,Pailin
24,2401,240102,អូរតាវ៉ៅ,Ou Ta Vau
24,2401,240103,ទួលល្វា,Tuol Lvea
24,2401,240104,បរយ៉ាខា,Ba Yakha
24,2402,240201,សាលាក្រៅ,Sala Krau
24,2402,240202,ស្ទឹងត្រង់,Stueng Trang
24,2402,240203,ស្ទឹងកាច់,Stueng Kach
24,2402,240204,អូរអណ្ដូង,Ou Andoung
25,2501,250101,ចុងជាច,Chong Cheach
25,2501,250102,តំបែរ,Dambae
25,2501,250103,គោកស្រុក,Kouk Srok
25,2501,250104,នាងទើត,Neang Teut
25,2501,250105,សេដា,Seda
25,2501,250106,ទឹកជ្រៅ,Tuek Chrov
25,2501,250107,ត្រពាំងព្រីង,Trapeang Pring
25,2502,250201,ឈូក,Chhuk
25,2502,250202,ជំនីក,Chumnik
25,2502,250203,កំពង់ទ្រាស,Kampong Treas
25,2502,250204,កោះពីរ,Kaoh Pir
25,2502,250205,ក្រូចឆ្មារ,Krouch Chhmar
25,2502,250206,ប៉ឺស១,Peus Muoy
25,2502,250207,ប៉ឺស២,Peus Pir
25,2502,250208,ព្រែកអាជី,Preaek A chi
25,2502,250209,រការខ្នុរ,Roka Khnor
25,2502,250210,ស្វាយឃ្លាំង,Svay Khleang
25,2502,250211,ទ្រា,Trea
25,2502,250212,ទួលស្នួល,Tuol Snuol
25,2503,250301,ចាន់មូល,Chan Mul
25,2503,250302,ជាំ,Choam
25,2503,250303,ជាំក្រវៀន,Choam Kravien
25,2503,250304,ជាំតាម៉ៅ,Choam Ta Mau
25,2503,250305,ដារ,Dar
25,2503,250306,កំពាន់,Kampoan
25,2503,250307,មេមង,Memong
25,2503,250308,មេមត់,Memut
25,2503,250309,រូង,Rung
25,2503,250310,រំចេក,Rumchek
25,2503,250311,ត្រមូង,Tramung
25,2503,250312,ទន្លូង,Tonlung
25,2503,250313,ទ្រៀក,Triek
25,2503,250314,គគីរ,Kokir
25,2503,250315,គគីរ,Kokir
25,2503,250316,គគីរ,Kokir
25,2503,250317,គគីរ,Kokir
25,2503,250318,គគីរ,Kokir
25,2503,250319,គគីរ,Kokir
25,2503,250320,គគីរ,Kokir
25,2503,250321,គគីរ,Kokir
25,2504,250401,អំពិលតាពក,Ampil Ta Pok
25,2504,250402,ចក,Chak
25,2504,250403,ដំរិល,Damril
25,2504,250404,គងជ័យ,Kong Chey
25,2504,250405,មៀន,Mien
25,2504,250406,ព្រះធាតុ,Preah Theat
25,2504,250407,ទួលសូភី,Tuol Souphi
25,2505,250501,ដូនតី,Dountei
25,2505,250502,កក់,Kak
25,2505,250503,កណ្ដោលជ្រុំ,Kandaol Chrum
25,2505,250504,កោងកាង,Kaong Kang
25,2505,250505,ក្រែក,Kraek
25,2505,250506,ពពេល,Popel
25,2505,250507,ត្រពាំងផ្លុង,Trapeang Phlong
25,2505,250508,វាលម្លូរ,Veal Mlu
25,2506,250601,សួង,Suong
25,2506,250602,វិហារលួង,Vihea Luong
25,2507,250701,អញ្ចើម,Anhchaeum
25,2507,250702,បឹងព្រួល,Boeng Pruol
25,2507,250703,ជីគរ,Chikor
25,2507,250704,ជីរោទ៍ ទី១,Chirou Ti Muoy
25,2507,250705,ជីរោទ៍ ទី២,Chirou Ti Pir
25,2507,250706,ជប់,Chob
25,2507,250707,គរ,Kor
25,2507,250708,ល្ងៀង,Lngieng
25,2507,250709,មង់រៀវ,Mong Riev
25,2507,250710,ពាមជីលាំង,Peam Chileang
25,2507,250711,រកា ព ប្រាំ,Roka Po Pram
25,2507,250712,ស្រឡប់,Sralab
25,2507,250713,ថ្មពេជ្រ,Thma Pech
25,2507,250714,ទន្លេបិទ,Tonle Bet
